X,Y,osm_id,osm_type,completeness,is_in_health_zone,amenity,speciality,addr_street,operator,water_source,changeset_id,insurance,staff_doctors,contact_number,uuid,electricity,opening_hours,operational_status,source,is_in_health_area,health_amenity_type,changeset_version,emergency,changeset_timestamp,addr_housenumber,addr_postcode,addr_city,name,staff_nurses,changeset_user,wheelchair,beds,url,dispensing,healthcare,operator_type
96.2084922565899,16.8342510888344,6880968488,node,12,,hospital,,,,,75706065,,,,86edf719cf3743078d8d921d70e8e1a9,,,,,,,1,,2019/10/15 08:33:57,,,,"University of Dental Medicine,Yangon",,KYO TAGOO NAING,,,,,hospital,
95.994285428735,22.547422928032,7144873837,node,12,,hospital,,,,,79783443,,,,cbb8a54bf06a44d48a33ce13c12d5f8a,,,,,,,1,,2020/01/20 08:01:11,,,,မြို့နယ်ပြည်သူ့ဆေးရုံ စဉ့်ကူး,,KoHtee,,,,,hospital,
96.1189413441886,16.8523767868091,5443323448,node,12,,clinic,,,,,56762074,,,,ff9e99cb73b948a0aa941a17bc290304,,,,,,,1,,2018/02/28 17:14:05,,,,​မေတ္တာမွန်​ဆေးခန်း Myittar Mon Clinic,,May Hay Man Oo,,,,,clinic,
98.1948043223315,14.0844764738375,4210669790,node,18,,doctors,,Yae Road,,,41461953,,,,4b57dfac426747cbb994368bd5a669ee,,24/7,,,,,3,,2016/08/15 07:32:23,156A,,,Dr Aung Win,,Aung Win,,,,,,
96.0833455807055,21.9816367524689,4720905489,node,18,,clinic,,,Dr.Maung Maung,,57173494,,,,ceab22264e3849b88f30d7c07e0ea6bb,,Mo-Su 08:30-20:30,,,,,2,,2018/03/14 10:39:09,,595,,နှင်းမေတ္တာ အထူးကုဆေးခန်း,,MgHla @ မောင်လှ,,,,,,
96.2037657852094,16.8406730515889,4530596993,node,6,,pharmacy,,,,,44067277,,,,b4592b5255104a65a1917b8b29b449f7,,,,,,,1,,2016/11/30 18:50:48,,,,,,Naing Lin Han,,,,,,
96.1303203644799,16.8259994404362,4548399891,node,12,,doctors,,,,,63791408,,,,40feff5d214046d88e9919f5159e9d23,,,,,,,4,,2018/10/23 11:09:45,,,Yangon,Wine ohn chit,,johnparis,,,,,,
,,521609703,way,12,,dentist,,,,,51758233,,,,97236a8e37994d24a357f65e6dd61da0,,sunrise-sunset,,,,,1,,2017/09/05 18:07:37,,,,Htoo Dentist,,ShanWai,,,,,,
96.1630940249835,16.7740500809474,6315351138,node,6,,pharmacy,,,,,67752976,,,,4304f900d43c4cd4a7490300a7bcbaa3,,,,,,,1,,2019/03/04 03:50:33,,,,,,YunDi88,,,,,,
96.0747608354752,16.9521713907168,5447956526,node,12,,pharmacy,,,,,94067908,,,,d76e8c296cba4e60aa9117b3e5b89366,,,,,,,2,,2020/11/13 14:36:24,,,,နန်းတော်ဝင်,,wailinchan,,,,,pharmacy,
96.4314414932738,18.9478424380848,6026574562,node,15,,pharmacy,,,,,64034450,,,,ea2b4d94a5ae492b98e0176a9734f25b,,,,#openmaptaungoo,,,1,,2018/10/31 06:18:27,,,,သီးသုံးသီး,,Paing Phyo,,,,,,private
96.186549272272,16.8454467969033,4587164083,node,9,,hospital,,,,,44872840,,,,9331140c54074da2b023dcd2bec8baed,,,,,,,1,,2017/01/03 14:31:21,,,,တောင်ဥက္ကလာပ မိခင်နှင့်ကလေး အထူးကုဆေးရုံ,,Saturngod,,,,,,
96.103396098925,16.8857306426504,5447672024,node,9,,clinic,,,,,56813509,,,,4ad21d1787c44979a4c3e3b8ad70b8af,,,,,,,1,,2018/03/02 09:40:32,,,,မြတ်သုခ Myat Thukha,,Soe Thiha Tun,,,,,,
,,446877996,way,15,,hospital,,ဟံသာဝတီလမ်း,,,92453775,,,,46b5f158e3bb4d72befa81a3cb3c1391,,,,,,,5,,2020/10/14 06:59:03,,11101,,ကျောရိုးခွဲစ်ကုသဆောင်,,Sheinjee,,,,,,
99.0350586833394,12.2912615804464,6453837917,node,9,,clinic,,,,,69960121,,,,145cbb58f6674e12abf10c1157b27c7e,,,,,,,1,,2019/05/07 05:38:27,,,,ဆေးပေးခန်း,,Hnin Wuit Yee Kyaw,,,,,,
96.087601743499,21.9768345925027,4281626195,node,12,,clinic,,30th Street,,,40474297,,,,a601227860e34d9e8a2147782aa22b60,,,,,,,1,,2016/07/04 09:18:32,,,,Myit Tar Yaung Chi clinic,,Jack Tunlwinoo,,,,,,
96.0859322360249,22.0071603181845,5502410322,node,6,,clinic,,,,,57499711,,,,b72100ded7f646b9b5c74bb09a849c3a,,,,,,,1,,2018/03/25 03:38:57,,,,,,Mr kym,,,,,,
96.549833863943,21.2461170376421,5742751335,node,6,,clinic,,,,,60454130,,,,75ceda91c471410e9dc2f6e18d83da12,,,,,,,1,,2018/07/06 05:23:14,,,,,,GeoStaravator,,,,,,
96.1609025763988,16.7769043704351,4521157995,node,6,,clinic,,,,,43949689,,,,bda0f0d74129485dab3ea0c57d3fda81,,,,,,,1,,2016/11/25 17:56:26,,,,,,Naing Lin Han,,,,,,
96.1638487315452,16.9144080670731,5446624065,node,28,,clinic,cash,ဘုံမ္မာလမ်းမ,,,56803001,,,,2e4f7d84dfde44a6985919d69cb4d685,,Mo-Sa 08:00-20:00,,,,,2,,2018/03/01 22:56:23,,11031,မြောက်ဥက္ကလာပ,သီရိထွန်း - Thiri Tun,,Oscar Myo Min,,,,,clinic,
98.9361465261978,12.1205244759158,6453838092,node,9,,clinic,,,,,69960121,,,,77d035be65184c9391969133734bf752,,,,,,,1,,2019/05/07 05:38:42,,,,ကျေးလက်ကျန်းမာရေးဌာန,,Hnin Wuit Yee Kyaw,,,,,,
96.204134588949,19.7356068906683,4392998672,node,21,,clinic,,Pagoda Road,,,59071732,,,,4082cf948d704184a567b12d0bceb11e,,,,,,,3,,2018/05/18 08:22:21,,15012,Pyinmana,Zar Zar Clinic,,Nyein Chan Ko Ko,,,,,clinic,
96.1305628529387,21.880523759011,6815512091,node,6,,hospital,,,,,74771153,,,,88cac1620ce648a2abd9e185e6e14df5,,,,,,,1,,2019/09/22 12:43:21,,,,,,Mhong,,,,,,
97.6210156923515,16.4850125552255,5807193594,node,28,,pharmacy,,Myoma Tada,,,107297642,,,,1c9d07ff08724795b46730c5ef0c3038,,,,Red Cross Field Survey,,,2,no,2021/07/02 08:12:42,11,,Mawlamyine,ကိုမောင်တူး ဆေးဖြန့်ချီရေး,,Taw Ka Hlaing,,,,,,private
96.2669730464887,16.8262277634787,5441952804,node,12,,dentist,,,,,56744444,,,,fff81aa1a9964605bc1d50de4f2d6554,,,,,,,1,,2018/02/28 06:16:08,,,,Lin Dental Clinic,,KOAUNG@DPS,,,,,dentist,
96.5012640878138,22.9218591389612,4419998094,node,9,,clinic,,,,,65881670,,,,e963733b8a5e40798419fd0e961cd81c,,,,,,,2,,2018/12/30 07:57:56,,,,ဒေါက်တာထွန်းကျော်ဆေးခန်း,,wailinchan,,,,,,
,,836096581,way,12,,hospital,,,,,89252055,,,,d41c6d56e15a483d907ff9d5dafa6e9b,,,,,,,1,,2020/08/11 12:37:43,,,,Aung Thitsar Hospital,,Pathumthani,,,,,hospital,
,,435130546,way,9,,hospital,,,,,78914206,,,,439e6ac8686d456c96c24e47047667d4,,,,,,,3,,2019/12/27 08:01:59,,,,,,KoHtee,,,,,hospital,
97.0351511706504,22.5481470406472,4730432022,node,6,,clinic,,,,,46782977,,,,f25fa58ce8794e258fa88429a3cccde6,,,,,,,1,,2017/03/12 12:01:29,,,,,,han win latt,,,,,,
96.2361633497176,16.8496345633668,5441969025,node,12,,clinic,,,,,56744656,,,,669fbad0d3184583a3bdad04013dfb0a,,,,,,,1,,2018/02/28 06:26:38,,,,Htate Tan Clinic,,KOAUNG@DPS,,,,,clinic,
97.6224795917407,16.4739681405089,5807191816,node,28,,dentist,,ဗဟိုလမ်း,,,61332944,,1,,c8e65eb4b6ba45c2a123d9b8bfa07fa0,,,,Red Cross Field Survey,,,1,,2018/08/03 14:42:08,,,Mawlamyine,မောရဝတီ သွားနှင့်ခံတွင်းဆေးကုခန်း,,Cidomo Beruntung,,,,yes,,private
96.2130285425874,16.7992699703111,5033571648,node,15,,hospital,,Aung Tha Pyay Road,,,51097353,,,,9b9f5d489aba442eb59caf70bb5ba960,,,,,,,1,,2017/08/14 03:35:48,,,သာကေတ,Clinic,,yminaung,,,,,,
,,242254115,way,12,,hospital,,,,,45643164,,,,0715a316a075475d90f55993cdca5e6d,,,,,,,3,,2017/01/30 07:59:13,,,Mandalay,Mandalay Child Hospital,,Kate Diaz,,,,,,
97.733495384703,15.8614894836703,4554224590,node,6,,hospital,,,,,44402876,,,,57b8ae85c5a842cba7c6126b139cdeb7,,,,,,,1,,2016/12/14 17:38:20,,,,,,rene78,,,,,,
96.1015207319089,21.9660233623324,4245974505,node,12,,pharmacy,,69th Street,,,43865212,,,,6e9c6b02f70b43fd93c89b2c88815349,,,,,,,2,,2016/11/22 08:43:56,,,,Ywet Nu,,phyoekyaw,,,,,,
95.9825130457278,16.874116426156,4518612989,node,6,,clinic,,,,,43929101,,,,257a485a29b04194b7d8fd82a1ba61d2,,,,,,,2,,2016/11/24 19:11:52,,,,,,rene78,,,,,,
96.0765964722702,16.981576531973,5444821627,node,12,,pharmacy,,,,,56781047,,,,a37a091e141644eca86e3157a13c3a1b,,,,,,,1,,2018/03/01 08:46:28,,,,Lwin လွင်,,Min Khant Zaw,,,,,pharmacy,
96.2042728903514,19.7376972535007,4393017839,node,21,,hospital,,Pagoda Road,,,42017156,,,,302fcf3cd6334483954f0de96e222639,,,,,,,1,yes,2016/09/09 05:05:47,,15012,Pyinmana,Bo Hospital,,Khaing Min,,,,,,
97.3460947164973,24.2498538472459,4359972189,node,12,,clinic,,,,,41799463,,,,b84692e01aab4bc6b9f8f60e8734fb47,,15:30-20:00,,,,,3,,2016/08/30 11:26:35,,,,စွမ်းဆေးခန်း,,Myo Thiha,,,,,,
96.1788488178265,16.8138775320667,5447663115,node,9,,dentist,,,,,61242278,,,,1cdf091332c9491d954202ccd9054813,,,,,,,3,,2018/07/31 21:07:29,,,,Saytarnar Phyu Dental Clinic,,Polyglot,,,,,,
95.450894273528,26.4985397665241,6808235280,node,6,,clinic,,,,,74677781,,,,8e33ecff8b1d4fcda980f86469313718,,,,,,,1,,2019/09/19 14:42:41,,,,,,trekker01,,,,,,
97.1367991809879,17.2060185856122,6765462846,node,12,,clinic,,,,,73986461,,,,fbcdc14530654121bd980b8f256935d2,,,,OMM-DRD-CDD-Mapping-2019-06-02,,,1,,2019/09/02 04:40:00,,,,တောင်စွန်းကျေးလက်ကျန်းမာရေးဌာန,,Thiha Zaw OMM,,,,,,
97.629402959943,16.4452773888601,5807191850,node,25,,doctors,ရှိ,သီရိမြိုင်၉လမ်း,,,61332944,,,,3adeccc6b48e491a84a0203020bd7e1b,,,,Red Cross Field Survey,,,1,,2018/08/03 14:42:13,,,Mawlamyine,ဒေါက်တာမျိုးသန့် အထွေထွေရောဂါကုဆေးခန်း,,Cidomo Beruntung,,,,yes,,
,,565475702,way,9,,pharmacy,,,,,56792454,,,,6dd5c70d9e514d568fcf1cd6af23e594,,,,,,,1,,2018/03/01 15:28:42,,,,,,Thu Min,,,,,pharmacy,
97.6225143766389,16.4870965478115,5480206705,node,9,,pharmacy,,,,,57208040,,,,0e9190f8907a4334abe78e6543a3aec5,,,,,,,1,,2018/03/15 11:29:44,,,,Yuzana,,Taw Ka Hlaing,,,,,,
96.2100434954103,19.7406267286598,4397254362,node,21,,hospital,,Maung Khin Street,,,56750975,,,,7e88f348b8d24465aa36a78c472ab691,,,,,,,2,yes,2018/02/28 10:16:41,,15012,Pyinmana,YaySin Hospital,,Nyein Chan Ko Ko,,,,,,
97.5077723248019,16.7521176578275,6673449170,node,9,,clinic,,,,,73118927,,,,85696ba413d74e27bd4996c0ebc1e643,,,,,,,2,,2019/08/07 15:54:07,,,,ကျေးလက်ကျန်းမာရေးဌာန,,mueschel,,,,,,
96.2137099913155,16.8005169460462,5088135740,node,6,,clinic,,,,,51837703,,,,6d36e971ca514325add5ead186504c48,,,,,,,1,,2017/09/08 09:27:23,,,,,,Yan Aung 1995,,,,,,
96.1588284744585,19.732489660878,6054334285,node,6,,clinic,,,,,64397455,,,,d91c9b0108c742f590340142aaaf9463,,,,,,,1,,2018/11/12 08:59:20,,,,,,Kyawminn Oo,,,,,,
96.2247356305689,16.864853752597,4753892821,node,18,,hospital,,မောင်းမကန် ကမ်းသာလမ်း,,,47139392,,,,72733c52a9004c0a839afc2750298ae0,,24/7,,,,,1,,2017/03/25 03:51:15,632,11431,,,,Htet Myet,,,,,,
96.1687569225865,16.9190037807641,5447121049,node,12,,clinic,,,,,56807848,,,,335cccfe204d4bcd8d88fc1cb01576b5,,,,,,,1,,2018/03/02 05:02:13,,,,ဇိနေဆးခန္း ZiNa Clinic,,Pyae Pyae Kz,,,,,clinic,
97.0047731418928,20.7898655727504,4768908433,node,6,,clinic,,,,,47345251,,,,e8439065be9b46b4be1d3b192d1ac039,,,,,,,1,,2017/04/01 04:31:56,,,,,,han win latt,,,,,,
96.1706112510256,16.8432592878131,5447458625,node,9,,clinic,,,,,56988091,,,,30eff92e4fe84aa3ba4d26e8a0abb056,,,,,,,2,,2018/03/08 05:40:30,,,,Soe Myittar Clinic,,onethings,,,,,,
96.2038949503373,16.7944176865639,5443292582,node,12,,clinic,,,,,56761487,,,,3c2675a9822249f4a457eabd0bcb5878,,,,,,,1,,2018/02/28 16:51:30,,,,ကျော်သဇင် Kyaw Thazin,,Phyu Thin,,,,,clinic,
96.1760392877018,16.7987294213754,5436611797,node,9,,pharmacy,,,,,56678043,,,,2d80be2b6d9548e19b2ac311d8a8a503,,,,,,,1,,2018/02/26 05:22:35,,,,Parami Clinic & Pharmacy,,coderlight,,,,,,
96.1745391784908,16.7721414377758,6598272285,node,6,,hospital,,,,,72041143,,,,f89937ecd4d74bcba68f1a37c90665f4,,,,,,,1,,2019/07/09 07:21:57,,,,,,khaing htay,,,,,,
96.2555346823229,16.7631123678582,6357528585,node,6,,pharmacy,,,,,68461819,,,,7cbcd412c23c48979efc75aeb4c596af,,,,,,,1,,2019/03/24 06:16:27,,,,,,Min Thaw,,,,,,
97.6202334931473,16.4771014635532,5807191825,node,34,,hospital,yes,အောက်လမ်းမကြီး,,,61332944,,34,,484a0f364f7b4be294078565c86dca5d,,,,Red Cross Field Survey,,,1,yes,2018/08/03 14:42:09,,,Mawlamyine,ရတနာမွန် ဆေးရုံ,,Cidomo Beruntung,,,,yes,,private
,,537134785,way,21,,hospital,general,ဘုရားငါးဆူ-တံခွန်တိုင်-တောင်ဒီး-ဖားပြ-အနန်းကွင်းလမ်း,,,69586706,,,,0c2a33b98807414bb73725a0c5ab01a0,,,,"bing;local knowledge;aerial imagery",,,6,yes,2019/04/26 04:42:15,,,,ခလယ်တံခွန်တိုင် တိုက်နယ်ပြည်သူ့ဆေး,,Ninsurmu,,,,,,
96.1252465470318,16.83398571778,5292331796,node,9,,,,,,,54741714,,,,29cbad37167545a3a064abecc9e95c86,,,,,,,1,,2017/12/18 20:33:31,,,,လောကနတ်,,KZWM,,,,,physiotherapist,
96.1048235370354,21.933186921374,4255745289,node,12,,pharmacy,,Manaw Hari Street,,,40172376,,,,302f448e9b9243358ab7b91f05530651,,,,,,,1,,2016/06/21 05:50:25,,,,Nay La 2 pharmacy,,Jack Tunlwinoo,,,,,,
96.1068567352882,16.8897261282551,5448377380,node,9,,,,,,,56821448,,,,8b906462d62a49cf9cdfe7fdfea5ff66,,,,,,,1,,2018/03/02 14:10:40,,,,Right Laboratory & Health Screen,,Soe Thiha Tun,,,,,laboratory,
96.0999614464615,16.8862471355239,5447812194,node,9,,clinic,,,,,56815149,,,,e4dc58ae0f6a4627926e2062287f6955,,,,,,,1,,2018/03/02 10:34:52,,,,မေတ္တာရှင်အထူးကုဆေးခန်း Mittar Shin,,Soe Thiha Tun,,,,,,
95.3323080294384,17.3433146625085,4223506071,node,9,,hospital,,,,,39774597,,,,80b26f28ce45461aac0f88d5231922cd,,,,,,,1,,2016/06/03 09:34:21,,,,ပြည်သူ့ဆေးရံု,,Pothingyan,,,,,,
,,565036889,way,25,,hospital,,Maydarwi Road,,,75540502,,,,97788ead93f84e7785e87c4ab69cba02,,,,,,,3,yes,2019/10/11 03:15:57,,11031,မြောက်ဥက္ကလာပ,မြောက်ဥက္ကလာပ အထွေထွေရောဂါကုဆေးရုံကြီး,,wailinchan,,,,,hospital,
94.1347934858464,21.4070751433782,5538007970,node,9,,hospital,,,,,57914335,,,,e4f92510ea91424aa4c3f0eac53e046d,,,,,,,1,,2018/04/08 14:15:53,,,,Kyauk Htu hospital,,CoSam,,,,,,
96.1183910722453,16.8441546427101,4835954921,node,6,,dentist,,,,,48412491,,,,7633566538674311b03f1960cd9e94ae,,,,,,,1,,2017/05/05 03:46:24,,,,,,Myo ZawTrueNET,,,,,,
97.1694688220731,17.3016281890844,6765462843,node,12,,clinic,,,,,73986461,,,,ea0b2af7596542f48ccd833ebe5f46ee,,,,OMM-DRD-CDD-Mapping-2019-06-02,,,1,,2019/09/02 04:40:00,,,,အလူးကြီးကျေးလက်ကျန်းမာရေးဌာနခွဲ,,Thiha Zaw OMM,,,,,,
97.5829381311577,16.6919639238744,6673449167,node,9,,clinic,,,,,73118927,,,,000f4d4c7ce44a70b9a8b9d6f0159995,,,,,,,2,,2019/08/07 15:54:07,,,,ဆေးပေးခန်း,,mueschel,,,,,,
96.0979954710722,16.8840822575723,5447907620,node,9,,pharmacy,,,,,56816169,,,,cc86b5c0a0654fe4801b806484ff84c5,,,,,,,1,,2018/03/02 11:03:39,,,,အာရောဂျံဆေးဆိုင် R Yaw Jan,,Soe Thiha Tun,,,,,,
96.1143342311093,16.8819208162009,7205542586,node,6,,hospital,,,,,80894972,,,,89db57d83e7547e0b65ef703cb8b11af,,,,,,,1,,2020/02/12 09:11:58,,,,,,Set Maw Tun,,,,,,
96.4439706783186,18.9311777896523,6026574508,node,18,,hospital,,,,,64034450,,,,5c0636741c3143df8d130240848d77f3,,,,#openmaptaungoo,,,1,,2018/10/31 06:18:21,,,,ကေတုဆေးရုံ,,Paing Phyo,,,,,hospital,private
96.1147878597091,16.9675829446249,5144771622,node,12,,clinic,,,Dr. NayAung Khant,,94066211,,,,431af2cdf1c24cb3aa433710ad03ae91,,,,,,,2,,2020/11/13 14:02:03,,,,ထင်ပေါ်ဆေးခန်း,,wailinchan,,,,,,
96.440020371172,18.9404403793923,6026574519,node,15,,pharmacy,,,,,64034450,,,,8165d66fc46b401da78abb4453fedb38,,,,#openmaptaungoo,,,1,,2018/10/31 06:18:22,,,,ရွှေခေါင်းလောင်း,,Paing Phyo,,,,,,private
96.0768578200112,21.9657258885888,4834896724,node,15,,pharmacy,,84th Street,,,48398889,,,,311ed9664872468b89f4122772317599,,Mo-Su 08:30-20:30,,,,,1,,2017/05/04 15:56:19,,05033,,,,Stellalinn,,,,,,
95.2187681939736,18.8273211478287,5261402231,node,12,,dentist,,Lan Shal Street,,,54288688,,,,c79bf2e78c3d4e26a0cfd58352a56e84,,Mo-Su 08:00-20:00,,,,,1,,2017/12/03 04:57:13,,,,,,Hnin Yu Htwe,,,,,,
96.1246969456408,16.8271990584184,4581204993,node,12,,clinic,,ဗဟိုလမ်,,,44785061,,,,3550fdcd2d0c4ab9b08739a7ed0ca76b,,Mo-Su 10:00-22:00,,,,,1,,2016/12/30 14:03:07,,,,,,Hein Htet Aung,,,,,,
,,565567670,way,21,,pharmacy,,ဘုံမ္မာလမ်းမ,,,56803134,,,,ab37b7ff90ee4171ac5e2da61d24cc06,,,,,,,1,,2018/03/01 23:04:31,,11031,မြောက်ဥက္ကလာပ,ခိုင် - Khaing,,Oscar Myo Min,,,,,pharmacy,
99.0716042840901,11.9365535197406,6453838000,node,9,,clinic,,,,,69960121,,,,fc01c577ee494f1a8e7c19688a04f01c,,,,,,,1,,2019/05/07 05:38:34,,,,ရေဖြူကျေးရွာ ကျေးလက်ကျန်းမာရေးဌာန,,Hnin Wuit Yee Kyaw,,,,,,
98.4088984974077,15.2744131902274,5104499521,node,9,,clinic,,,,,89805796,,,,b79bf846e945425b8eba566e5f251cf1,,,,,,,3,,2020/08/23 11:33:30,,,,,,talachan mon,,,,,clinic,
96.0723702328711,16.9825705418704,5445061461,node,15,,clinic,,,,,56783393,,,,cc8d64832ecb46d3aec13d6e369df8bd,,,,,,,1,,2018/03/01 09:56:43,,,,ဆန်းသစ်လ San Thit La Clinic,,Htet Eaindray Nyein,yes,,,,clinic,
,,565559843,way,31,,clinic,general,ဧရာ လမ်း,စေတနာ ကုသိုလ်ဖြစ်ဆေးခန်း +,,56801884,,,,39056505b7d945b9bf43447026c82657,,sunrise-sunset,,,,,1,,2018/03/01 21:54:00,,11031,မြောက်ဥက္ကလာပ,Say Danar / စေတနာ ကုသိုလ်ဖြစ်ဆေးခန်း +,,Wai_Tun,,,,,clinic,
97.6226260235892,16.4751085822547,5807193559,node,28,,doctors,paediatrics,,,,61332944,,,,4d8bd38f557b4d0b88e233753df0e6c6,,,,Red Cross Field Survey,,,1,yes,2018/08/03 14:42:14,,,Mawlamyine,ဒေါက်တာကေသီငွေ ဆေးကုခန်း,,Cidomo Beruntung,,,,yes,,private
97.6213567519916,16.4984996241649,5807191826,node,25,,clinic,,,,,61332944,,,,fa9d8868af36437ab581fa7cbe48576a,,,,Red Cross Field Survey,,,1,no,2018/08/03 14:42:09,,,Mawlamyine,ရွှေ အထွေထွေရောဂါကုခန်း,,Cidomo Beruntung,,,,yes,,private
96.1061439382423,16.8996684903424,5448006639,node,18,,clinic,general,,ဒေါက်တာဌေးမြင့်,,65759785,,,,95ef9249124048e588802c535c9ac90c,,,,,,,2,,2018/12/25 12:54:07,,,,ဒေါက်တာဌေးမြင့်,,wailinchan,,,,,clinic,
97.7470795999002,22.9364479252537,6126013592,node,9,,hospital,,လမ်းမတော်လမ်း,,,65307919,,,,e5a78fb77b21499c9dc3b38dabedb210,,,,,,,1,,2018/12/09 07:10:41,,,,,,kaungmyatkyaw,,,,,,
92.7548649245938,20.487095220688,7676001685,node,9,,clinic,,,,,87433570,,,,a13f06e8b10043699ab9cf20dfa59be0,,"Tu, Th 10:00-15:00",,,,,1,,2020/07/02 06:30:16,,,,,,Shane Min Oo,,,,,,
97.627266161367,16.4969486368016,5807191800,node,28,,clinic,,ဒ်ုက်ဝန်ကွင်းလမ်း,,,61332944,,,,07e148efb7db450b906fb656f329f351,,,,Red Cross Field Survey,,,1,no,2018/08/03 14:42:05,,,Mawlamyine,ဝင်းလတ် ဆေးကုခန်း,,Cidomo Beruntung,,,,yes,,private
96.1092338430282,21.9818461324101,4248233897,node,12,,pharmacy,,26th St,,,40090213,,,,b7a7ac0f5def4307b82554c37fa576ba,,,,,,,1,,2016/06/17 11:03:24,,,,Sandy pharmacy,,Jack Tunlwinoo,,,,,,
96.0980826428652,16.9055813362981,5446912096,node,9,,clinic,,,,,56806136,,,,0ffb6ca93247409883420ae404256a32,,,,,,,1,,2018/03/02 02:56:47,,,,စေတနာဆေးခန်း Say Ta Nar Clinic,,Soe Thiha Tun,,,,,,
96.2168027459484,17.0959989818421,6937103988,node,25,,pharmacy,,အမှတ် (၁) ရန်ကုန်-မန္တလေး အဝေးပြေးလမ်းမကြီး,,,76492950,,,,718caa0fc53143d88ce1d7ef23ca7846,,,,,,,1,,2019/11/01 12:16:18,,,လှည်းကူးမြို့,သမားတော်ကြီး,,The Controller,no,,,yes,pharmacy,
96.1873187309833,16.8633050283477,5444733383,node,12,,hospital,,,,,56791460,,,,12c83d7360a343c79e2bcc344c51b35e,,,,,,,2,,2018/03/01 14:48:31,,,,ရွှေပိတောက်စိတ်ရောဂါကုဆေးရုံ Shwe Pa Tauk Mental Hospital,,Thu Min,,,,,hospital,
96.1200204304031,21.9327552533606,4248031268,node,12,,pharmacy,,Manaw Hari Street,,,40086443,,,,08b35c42668341e78a1b8e4029d0e671,,,,,,,1,,2016/06/17 08:44:07,,,,Shwe Baho pharmacy,,Jack Tunlwinoo,,,,,,
96.1185982728917,16.8646059835392,5435736420,node,12,,clinic,,,,,56666474,,,,dc7043b0c9b8461c86f29a591f8cdacb,,,,,,,1,,2018/02/25 17:23:49,,,,ကြာဆေးခန်း Lotus Clinic,,Wintwar,,,,,clinic,
95.2169341497402,18.8197081166333,5173850643,node,9,,clinic,,Te Kyit Sone Road,,,53026758,,,,7b0e1a9754114c659810ba6e99e5d9ae,,,,,,,1,,2017/10/17 23:09:02,,,,,,Min Thu Lin,,,,,,
97.5143279789119,16.4094957985837,6259756318,node,12,,clinic,,,,,66930042,,,,be94dfce7edf4e5285913f2542ccc991,,,,omm-drd mapping - local knowledge + bing,,,1,,2019/02/05 12:16:19,,,,ကော့ဒွတ်ကျေးလက်ကျန်းမာရေးဌာနခွဲ,,Cidomo Beruntung,,,,,,
96.1674891597315,16.7861178422225,5444839761,node,9,,clinic,,,,,56781202,,,,3e3b7ef7ba904fd1a21d3e2853a2dfa2,,,,,,,1,,2018/03/01 08:49:39,,,,Ziwaka,,Lilly Lillian,,,,,,
93.5572890743707,23.0651132402713,7051549372,node,6,,hospital,,,,,81499283,,,,3daeab22adec4b1583527ee20ef482e9,,,,,,,3,,2020/02/26 11:00:11,,,,,,yelsre,,,,,,
,,565068817,way,15,,hospital,,,,,95762962,,,,3ff40f22bcdc4e08b94c13c45f31279e,,,,,,,2,,2020/12/13 16:54:56,,,,တပ်မတော်အရိုးအကြောရောဂါအထူးကုဆေးရုံကြီး,,wailinchan,yes,,,,hospital,
96.1110482736082,21.9459746881317,4247887593,node,12,,clinic,,62nd Street,,,40083831,,,,61b45c5e17f04b45a3802446638696cc,,,,,,,1,,2016/06/17 06:12:19,,,,Thitsar Yarzar,,Jack Tunlwinoo,,,,,,
96.1998036595793,16.844661496395,5445581835,node,9,,clinic,,,,,56789268,,,,63a889744a564ab99d51d313121d04ee,,,,,,,1,,2018/03/01 13:29:12,,,,Marie Stopes Myanmar မယ္ရီစတုပ္,,AungKhant,,,,,,
95.8484084622838,21.1726581220484,6101554240,node,9,,hospital,,,,,64993934,,,,a75629d26c134b1eb6c431e4e03d083b,,,,,,,1,,2018/11/29 02:29:56,,,,Pindale Station Hospital,,KoHtee,,,,,,
97.7474446317834,22.9422632896755,6125936786,node,12,,clinic,,ရွှေဘိုလမ်း,Doctor Phyu Sin Win,,65306307,,,,50337a7d11b44ceea955b99b3a482b67,,,,,,,1,,2018/12/09 04:52:24,,,,,,Khawngnandwe228666,,,,,,
97.6767911391819,23.8354830644749,4729005789,node,6,,clinic,,,,,46759839,,,,78df86ee09354754863f7f44135d5efd,,,,,,,1,,2017/03/11 11:11:24,,,,,,han win latt,,,,,,
96.1351266315786,21.6052445406151,5919555885,node,6,,clinic,,,,,62781098,,,,044bc39b332848e0b82f9c706a8d2325,,,,,,,1,,2018/09/21 01:56:46,,,,,,z@wl@tt,,,,,,
96.1069755906752,16.8893180972086,5443152987,node,12,,clinic,,,,,56816711,,,,9ab8377377a7412c95e54b372ef39c2c,,,,,,,2,,2018/03/02 11:18:21,,,,LUDC General Practice,,thin pyae myat noe,,,,,clinic,
95.9772936346217,21.874348559486,4262321289,node,12,,pharmacy,,Strand Rd.,,,40256088,,,,14237378079d43358b18c79119036366,,,,,,,1,,2016/06/24 09:57:39,,,,Young Kyi Oo,,Jack Tunlwinoo,,,,,,
96.155129540588,16.8972651472455,7120393985,node,6,,dentist,,,,,79393806,,,,d135dda2c0404ec09a8af454228fc7e7,,,,,,,1,,2020/01/09 21:40:17,,,,,,Fufu555,,,,,,
